episode_id;timestamp_start;timestamp_end;league;match;matchup_id;market;side;points;start_odd;end_odd;movement_pct;duration_minutes;hours_until_match_start;hours_until_match_end;observations
1636572945-spread-home--0.5-1790016598;2026-09-21T18:49:58.387311+00:00;2026-09-21T18:49:58.387311+00:00;Argentina - Primera B Nacional;Nueva Chicago vs Patronato;1636572945;spread;home;-0.5;1.862;1.752;5.908;0;3.16;2.96;1
1636572945-spread-away-0.5-1790016598;2026-09-21T18:49:58.387311+00:00;2026-09-21T18:49:58.387311+00:00;Argentina - Primera B Nacional;Nueva Chicago vs Patronato;1636572945;spread;away;0.5;1.99;1.962;1.407;0;3.16;2.96;1
1636681725-spread-away--0.0-1790016598;2026-09-21T18:49:58.387311+00:00;2026-09-21T18:49:58.387311+00:00;Ecuador - Serie A;Manta vs Orense;1636681725;spread;away;-0.0;2.06;1.84;10.68;0;0.16;0;1
1636681725-spread-home-0.0-1790016773;2026-09-21T18:52:53.999945+00:00;2026-09-21T18:55:45.208950+00:00;Ecuador - Serie A;Manta vs Orense;1636681725;spread;home;0.0;1.893;1.769;6.55;2.85;0.11;0;2
1636681725-moneyline-draw--1790016945;2026-09-21T18:55:45.208950+00:00;2026-09-21T18:55:45.208950+00:00;Ecuador - Serie A;Manta vs Orense;1636681725;moneyline;draw;;3.17;3.08;2.839;0;0.06;0;1
1636759965-moneyline-home--1790017115;2026-09-21T18:58:35.370391+00:00;2026-09-21T18:58:35.370391+00:00;Colombia - Primera B;Real Cundinamarca vs Deportes Quindio;1636759965;moneyline;home;;2.08;1.943;6.587;0;3.02;2.82;1
1636759965-spread-home--0.5-1790017115;2026-09-21T18:58:35.370391+00:00;2026-09-21T18:58:35.370391+00:00;Colombia - Primera B;Real Cundinamarca vs Deportes Quindio;1636759965;spread;home;-0.5;1.952;1.885;3.432;0;3.02;2.82;1
1636572945-moneyline-home--1790017455;2026-09-21T19:04:15.850780+00:00;2026-09-21T19:04:15.850780+00:00;Argentina - Primera B Nacional;Nueva Chicago vs Patronato;1636572945;moneyline;home;;1.855;1.833;1.186;0;2.92;2.72;1
1636572945-spread-home--0.5-1790017455;2026-09-21T19:04:15.850780+00:00;2026-09-21T19:04:15.850780+00:00;Argentina - Primera B Nacional;Nueva Chicago vs Patronato;1636572945;spread;home;-0.5;1.84;1.752;4.783;0;2.92;2.72;1
1636572945-spread-away-0.5-1790017455;2026-09-21T19:04:15.850780+00:00;2026-09-21T19:04:15.850780+00:00;Argentina - Primera B Nacional;Nueva Chicago vs Patronato;1636572945;spread;away;0.5;2.02;1.962;2.871;0;2.92;2.72;1
1636640756-moneyline-home--1790017455;2026-09-21T19:04:15.850780+00:00;2026-09-21T19:04:15.850780+00:00;Paraguay - Division Intermedia;Encarnacion vs Deportivo Capiata;1636640756;moneyline;home;;2.22;2.12;4.505;0;2.92;2.72;1
1636618379-moneyline-away--1790017792;2026-09-21T19:09:52.251433+00:00;2026-09-21T19:09:52.251433+00:00;Paraguay - Division Intermedia;Benjamin Aceval vs Atletico Tembetary;1636618379;moneyline;away;;3.23;2.68;17.028;0;0.33;0.12;1
1636759965-moneyline-home--1790017960;2026-09-21T19:12:40.412739+00:00;2026-09-21T19:12:40.412739+00:00;Colombia - Primera B;Real Cundinamarca vs Deportes Quindio;1636759965;moneyline;home;;1.943;1.833;5.661;0;2.79;2.59;1
1636759965-moneyline-draw--1790017960;2026-09-21T19:12:40.412739+00:00;2026-09-21T19:12:40.412739+00:00;Colombia - Primera B;Real Cundinamarca vs Deportes Quindio;1636759965;moneyline;draw;;3.09;3.05;1.294;0;2.79;2.59;1
1636759965-spread-home--0.5-1790017960;2026-09-21T19:12:40.412739+00:00;2026-09-21T19:12:40.412739+00:00;Colombia - Primera B;Real Cundinamarca vs Deportes Quindio;1636759965;spread;home;-0.5;1.885;1.84;2.387;0;2.79;2.59;1
1636759965-spread-away-0.5-1790017960;2026-09-21T19:12:40.412739+00:00;2026-09-21T19:12:40.412739+00:00;Colombia - Primera B;Real Cundinamarca vs Deportes Quindio;1636759965;spread;away;0.5;1.917;1.84;4.017;0;2.79;2.59;1
1636062212-spread-away--0.5-1790017960;2026-09-21T19:12:40.412739+00:00;2026-09-21T19:12:40.412739+00:00;Argentina - Liga Pro;Barracas Central vs Independiente Rivadavia;1636062212;spread;away;-0.5;1.87;1.758;5.989;0;2.78;2.58;1
1636572945-moneyline-away--1790018300;2026-09-21T19:18:20.476526+00:00;2026-09-21T19:18:20.476526+00:00;Argentina - Primera B Nacional;Nueva Chicago vs Patronato;1636572945;moneyline;away;;5.13;5.01;2.339;0;2.69;2.49;1
1636572945-moneyline-draw--1790018300;2026-09-21T19:18:20.476526+00:00;2026-09-21T19:18:20.476526+00:00;Argentina - Primera B Nacional;Nueva Chicago vs Patronato;1636572945;moneyline;draw;;3.19;3.15;1.254;0;2.69;2.49;1
1636572945-spread-home--0.5-1790018300;2026-09-21T19:18:20.476526+00:00;2026-09-21T19:18:20.476526+00:00;Argentina - Primera B Nacional;Nueva Chicago vs Patronato;1636572945;spread;home;-0.5;1.877;1.752;6.66;0;2.69;2.49;1
1636062212-moneyline-away--1790018813;2026-09-21T19:26:53.220726+00:00;2026-09-21T19:26:53.220726+00:00;Argentina - Liga Pro;Barracas Central vs Independiente Rivadavia;1636062212;moneyline;away;;2.46;2.41;2.033;0;2.55;2.34;1
1636759965-spread-home--0.5-1790018813;2026-09-21T19:26:53.220726+00:00;2026-09-21T19:26:53.220726+00:00;Colombia - Primera B;Real Cundinamarca vs Deportes Quindio;1636759965;spread;home;-0.5;1.885;1.84;2.387;0;2.55;2.34;1
1636759965-spread-away-0.5-1790018813;2026-09-21T19:26:53.220726+00:00;2026-09-21T19:26:53.220726+00:00;Colombia - Primera B;Real Cundinamarca vs Deportes Quindio;1636759965;spread;away;0.5;1.917;1.84;4.017;0;2.55;2.34;1
1636572945-spread-home--0.5-1790019155;2026-09-21T19:32:35.568512+00:00;2026-09-21T19:32:35.568512+00:00;Argentina - Primera B Nacional;Nueva Chicago vs Patronato;1636572945;spread;home;-0.5;1.877;1.752;6.66;0;2.45;2.25;1
1636572945-moneyline-home--1790019324;2026-09-21T19:35:24.751830+00:00;2026-09-21T19:35:24.751830+00:00;Argentina - Primera B Nacional;Nueva Chicago vs Patronato;1636572945;moneyline;home;;1.87;1.82;2.674;0;2.41;2.2;1
1636636585-spread-away-2.5-1790019324;2026-09-21T19:35:24.751830+00:00;2026-09-21T19:35:24.751830+00:00;Brazil - Serie B;Criciuma vs Operario Ferroviario;1636636585;spread;away;2.5;1.943;1.769;8.955;0;2.9;2.7;1
1636759965-spread-away-0.5-1790019662;2026-09-21T19:41:02.022683+00:00;2026-09-21T19:41:02.022683+00:00;Colombia - Primera B;Real Cundinamarca vs Deportes Quindio;1636759965;spread;away;0.5;1.917;1.84;4.017;0;2.31;2.11;1
1636928765-moneyline-away--1790019662;2026-09-21T19:41:02.022683+00:00;2026-09-21T19:41:02.022683+00:00;Brazil - Copa Paulista;Juventus SP vs Uniao Sao Joao;1636928765;moneyline;away;;4.59;4.04;11.983;0;3.81;3.61;1
1636928765-moneyline-draw--1790019662;2026-09-21T19:41:02.022683+00:00;2026-09-21T19:41:02.022683+00:00;Brazil - Copa Paulista;Juventus SP vs Uniao Sao Joao;1636928765;moneyline;draw;;2.89;2.73;5.536;0;3.81;3.61;1
1636759965-spread-home--0.5-1790019662;2026-09-21T19:41:02.022683+00:00;2026-09-21T19:43:52.706229+00:00;Colombia - Primera B;Real Cundinamarca vs Deportes Quindio;1636759965;spread;home;-0.5;1.885;1.775;5.836;2.84;2.31;2.11;2
1636759965-moneyline-home--1790019832;2026-09-21T19:43:52.706229+00:00;2026-09-21T19:43:52.706229+00:00;Colombia - Primera B;Real Cundinamarca vs Deportes Quindio;1636759965;moneyline;home;;1.833;1.763;3.819;0;2.26;2.06;1
1636572945-spread-home--0.5-1790020004;2026-09-21T19:46:44.034230+00:00;2026-09-21T19:46:44.034230+00:00;Argentina - Primera B Nacional;Nueva Chicago vs Patronato;1636572945;spread;home;-0.5;1.826;1.752;4.053;0;2.22;2.01;1
1636572945-spread-away-0.5-1790020004;2026-09-21T19:46:44.034230+00:00;2026-09-21T19:46:44.034230+00:00;Argentina - Primera B Nacional;Nueva Chicago vs Patronato;1636572945;spread;away;0.5;2.04;1.962;3.824;0;2.22;2.01;1
1636572945-moneyline-away--1790020175;2026-09-21T19:49:35.983626+00:00;2026-09-21T19:49:35.983626+00:00;Argentina - Primera B Nacional;Nueva Chicago vs Patronato;1636572945;moneyline;away;;5.21;5.08;2.495;0;2.17;1.97;1
1636572945-moneyline-draw--1790020175;2026-09-21T19:49:35.983626+00:00;2026-09-21T19:49:35.983626+00:00;Argentina - Primera B Nacional;Nueva Chicago vs Patronato;1636572945;moneyline;draw;;3.21;3.12;2.804;0;2.17;1.97;1
1636759965-spread-away-0.5-1790020512;2026-09-21T19:55:12.602758+00:00;2026-09-21T19:55:12.602758+00:00;Colombia - Primera B;Real Cundinamarca vs Deportes Quindio;1636759965;spread;away;0.5;2.0;1.84;8.0;0;2.08;1.88;1
1636759965-moneyline-home--1790020681;2026-09-21T19:58:01.703461+00:00;2026-09-21T19:58:01.703461+00:00;Colombia - Primera B;Real Cundinamarca vs Deportes Quindio;1636759965;moneyline;home;;1.763;1.73;1.872;0;2.03;1.83;1
1636062212-spread-home-0.5-1790020681;2026-09-21T19:58:01.703461+00:00;2026-09-21T19:58:01.703461+00:00;Argentina - Liga Pro;Barracas Central vs Independiente Rivadavia;1636062212;spread;home;0.5;1.952;1.926;1.332;0;2.03;1.83;1
1636572945-spread-home--0.5-1790020851;2026-09-21T20:00:51.376414+00:00;2026-09-21T20:00:51.376414+00:00;Argentina - Primera B Nacional;Nueva Chicago vs Patronato;1636572945;spread;home;-0.5;1.877;1.752;6.66;0;1.98;1.78;1
1636950929-moneyline-home--1790021021;2026-09-21T20:03:41.044729+00:00;2026-09-21T20:03:41.044729+00:00;Jamaica - Premier League;Humble Lions vs Waterhouse;1636950929;moneyline;home;;4.7;4.49;4.468;0;2.02;1.82;1
1636950929-moneyline-draw--1790021021;2026-09-21T20:03:41.044729+00:00;2026-09-21T20:03:41.044729+00:00;Jamaica - Premier League;Humble Lions vs Waterhouse;1636950929;moneyline;draw;;3.54;3.45;2.542;0;2.02;1.82;1
1636640777-moneyline-home--1790021188;2026-09-21T20:06:28.100391+00:00;2026-09-21T20:06:28.100391+00:00;Brazil - Serie B;Cuiaba vs Nautico;1636640777;moneyline;home;;2.15;2.11;1.86;0;4.39;4.19;1
1636062212-moneyline-away--1790021523;2026-09-21T20:12:03.362073+00:00;2026-09-21T20:12:03.362073+00:00;Argentina - Liga Pro;Barracas Central vs Independiente Rivadavia;1636062212;moneyline;away;;2.39;2.36;1.255;0;1.79;1.59;1
1636572945-spread-home--0.5-1790021693;2026-09-21T20:14:53.151170+00:00;2026-09-21T20:14:53.151170+00:00;Argentina - Primera B Nacional;Nueva Chicago vs Patronato;1636572945;spread;home;-0.5;1.862;1.758;5.585;0;1.75;1.55;1
1636054672-moneyline-away--1790021693;2026-09-21T20:14:53.151170+00:00;2026-09-21T20:14:53.151170+00:00;Argentina - Liga Pro;Lanus vs Estudiantes de La Plata;1636054672;moneyline;away;;3.94;3.84;2.538;0;4.0;3.8;1
1636572945-moneyline-home--1790022031;2026-09-21T20:20:31.503999+00:00;2026-09-21T20:20:31.503999+00:00;Argentina - Primera B Nacional;Nueva Chicago vs Patronato;1636572945;moneyline;home;;1.855;1.741;6.146;0;1.66;1.46;1
1636759965-moneyline-away--1790022535;2026-09-21T20:28:55.736590+00:00;2026-09-21T20:28:55.736590+00:00;Colombia - Primera B;Real Cundinamarca vs Deportes Quindio;1636759965;moneyline;away;;4.75;4.7;1.053;0;1.51;1.31;1
1636759965-moneyline-draw--1790022535;2026-09-21T20:28:55.736590+00:00;2026-09-21T20:28:55.736590+00:00;Colombia - Primera B;Real Cundinamarca vs Deportes Quindio;1636759965;moneyline;draw;;3.25;3.21;1.231;0;1.51;1.31;1
1636572945-moneyline-away--1790022873;2026-09-21T20:34:33.663359+00:00;2026-09-21T20:34:33.663359+00:00;Argentina - Primera B Nacional;Nueva Chicago vs Patronato;1636572945;moneyline;away;;5.64;5.54;1.773;0;1.42;1.22;1
1636768958-moneyline-away--1790023877;2026-09-21T20:51:17.212389+00:00;2026-09-21T20:51:17.212389+00:00;Colombia - Primera B;Real Cartagena vs Envigado;1636768958;moneyline;away;;4.64;4.44;4.31;0;3.64;3.44;1
1636768958-moneyline-draw--1790023877;2026-09-21T20:51:17.212389+00:00;2026-09-21T20:51:17.212389+00:00;Colombia - Primera B;Real Cartagena vs Envigado;1636768958;moneyline;draw;;3.54;3.44;2.825;0;3.64;3.44;1
1636062212-spread-home-0.5-1790024207;2026-09-21T20:56:47.153555+00:00;2026-09-21T20:56:47.153555+00:00;Argentina - Liga Pro;Barracas Central vs Independiente Rivadavia;1636062212;spread;home;0.5;1.917;1.794;6.416;0;1.05;0.85;1
1636054672-moneyline-home--1790024370;2026-09-21T20:59:30.599675+00:00;2026-09-21T20:59:30.599675+00:00;Argentina - Liga Pro;Lanus vs Estudiantes de La Plata;1636054672;moneyline;home;;2.29;2.25;1.747;0;3.25;3.06;1
1636768958-moneyline-away--1790024702;2026-09-21T21:05:02.030003+00:00;2026-09-21T21:05:02.030003+00:00;Colombia - Primera B;Real Cartagena vs Envigado;1636768958;moneyline;away;;4.44;4.13;6.982;0;3.41;3.21;1
1636768958-moneyline-draw--1790024702;2026-09-21T21:05:02.030003+00:00;2026-09-21T21:05:02.030003+00:00;Colombia - Primera B;Real Cartagena vs Envigado;1636768958;moneyline;draw;;3.44;3.34;2.907;0;3.41;3.21;1
1636618621-moneyline-away--1790025030;2026-09-21T21:10:30.537418+00:00;2026-09-21T21:10:30.537418+00:00;Bolivia - Cup;Guabira vs San Antonio Bulo Bulo;1636618621;moneyline;away;;4.41;4.2;4.762;0;0.82;0.63;1
1636618621-moneyline-draw--1790025030;2026-09-21T21:10:30.537418+00:00;2026-09-21T21:10:30.537418+00:00;Bolivia - Cup;Guabira vs San Antonio Bulo Bulo;1636618621;moneyline;draw;;3.94;3.82;3.046;0;0.82;0.63;1
1636759965-moneyline-away--1790025192;2026-09-21T21:13:12.602828+00:00;2026-09-21T21:13:12.602828+00:00;Colombia - Primera B;Real Cundinamarca vs Deportes Quindio;1636759965;moneyline;away;;4.7;4.51;4.043;0;0.77;0.59;1
1636759965-spread-home--0.5-1790025192;2026-09-21T21:13:12.602828+00:00;2026-09-21T21:13:12.602828+00:00;Colombia - Primera B;Real Cundinamarca vs Deportes Quindio;1636759965;spread;home;-0.5;1.893;1.787;5.6;0;0.77;0.59;1
1636759965-spread-away-0.5-1790025192;2026-09-21T21:13:12.602828+00:00;2026-09-21T21:13:12.602828+00:00;Colombia - Primera B;Real Cundinamarca vs Deportes Quindio;1636759965;spread;away;0.5;2.02;1.847;8.564;0;0.77;0.59;1
1636572945-moneyline-home--1790025641;2026-09-21T21:20:41.460148+00:00;2026-09-21T21:20:41.460148+00:00;Argentina - Primera B Nacional;Nueva Chicago vs Patronato;1636572945;moneyline;home;;1.763;1.714;2.779;0;0.65;0.46;1
1636768973-moneyline-draw--1790025641;2026-09-21T21:20:41.460148+00:00;2026-09-21T21:20:41.460148+00:00;Jamaica - Premier League;Arnett Gardens vs Dunbeholden;1636768973;moneyline;draw;;4.66;4.59;1.502;0;3.65;3.46;1
1636759965-spread-home--0.5-1790025969;2026-09-21T21:26:09.558608+00:00;2026-09-21T21:26:09.558608+00:00;Colombia - Primera B;Real Cundinamarca vs Deportes Quindio;1636759965;spread;home;-0.5;1.893;1.787;5.6;0;0.56;0.37;1
1636759965-spread-away-0.5-1790025969;2026-09-21T21:26:09.558608+00:00;2026-09-21T21:26:09.558608+00:00;Colombia - Primera B;Real Cundinamarca vs Deportes Quindio;1636759965;spread;away;0.5;2.02;1.847;8.564;0;0.56;0.37;1
1636062212-spread-away--0.5-1790026132;2026-09-21T21:28:52.531676+00:00;2026-09-21T21:28:52.531676+00:00;Argentina - Liga Pro;Barracas Central vs Independiente Rivadavia;1636062212;spread;away;-0.5;1.943;1.901;2.162;0;0.52;0.32;1
1636054672-moneyline-home--1790026132;2026-09-21T21:28:52.531676+00:00;2026-09-21T21:28:52.531676+00:00;Argentina - Liga Pro;Lanus vs Estudiantes de La Plata;1636054672;moneyline;home;;2.25;2.22;1.333;0;2.77;2.57;1
1636716455-moneyline-away--1790026132;2026-09-21T21:28:52.531676+00:00;2026-09-21T21:28:52.531676+00:00;Uruguay - Primera Division;Central Espanol vs Montevideo City Torque;1636716455;moneyline;away;;1.893;1.847;2.43;0;1.01;0.82;1
1636716455-spread-away--0.5-1790026132;2026-09-21T21:28:52.531676+00:00;2026-09-21T21:28:52.531676+00:00;Uruguay - Primera Division;Central Espanol vs Montevideo City Torque;1636716455;spread;away;-0.5;1.901;1.855;2.42;0;1.01;0.82;1
1636572945-moneyline-away--1790026460;2026-09-21T21:34:20.316443+00:00;2026-09-21T21:34:20.316443+00:00;Argentina - Primera B Nacional;Nueva Chicago vs Patronato;1636572945;moneyline;away;;5.79;5.37;7.254;0;0.43;0.23;1
1636572945-moneyline-draw--1790026460;2026-09-21T21:34:20.316443+00:00;2026-09-21T21:34:20.316443+00:00;Argentina - Primera B Nacional;Nueva Chicago vs Patronato;1636572945;moneyline;draw;;3.35;3.21;4.179;0;0.43;0.23;1
1636572945-spread-home--0.5-1790026460;2026-09-21T21:34:20.316443+00:00;2026-09-21T21:34:20.316443+00:00;Argentina - Primera B Nacional;Nueva Chicago vs Patronato;1636572945;spread;home;-0.5;1.806;1.758;2.658;0;0.43;0.23;1
1636572945-spread-away-0.5-1790026460;2026-09-21T21:34:20.316443+00:00;2026-09-21T21:34:20.316443+00:00;Argentina - Primera B Nacional;Nueva Chicago vs Patronato;1636572945;spread;away;0.5;2.06;1.971;4.32;0;0.43;0.23;1
1636759965-spread-home--0.5-1790026786;2026-09-21T21:39:46.569133+00:00;2026-09-21T21:39:46.569133+00:00;Colombia - Primera B;Real Cundinamarca vs Deportes Quindio;1636759965;spread;home;-0.5;1.893;1.787;5.6;0;0.33;0.14;1
1636759965-spread-away-0.5-1790026786;2026-09-21T21:39:46.569133+00:00;2026-09-21T21:39:46.569133+00:00;Colombia - Primera B;Real Cundinamarca vs Deportes Quindio;1636759965;spread;away;0.5;2.02;1.847;8.564;0;0.33;0.14;1
1636716455-moneyline-away--1790027114;2026-09-21T21:45:14.120547+00:00;2026-09-21T21:45:14.120547+00:00;Uruguay - Primera Division;Central Espanol vs Montevideo City Torque;1636716455;moneyline;away;;1.847;1.806;2.22;0;0.75;0.55;1
1636716455-spread-away--0.5-1790027114;2026-09-21T21:45:14.120547+00:00;2026-09-21T21:45:14.120547+00:00;Uruguay - Primera Division;Central Espanol vs Montevideo City Torque;1636716455;spread;away;-0.5;1.855;1.813;2.264;0;0.75;0.55;1
1636572945-spread-home--0.5-1790027278;2026-09-21T21:47:58.257379+00:00;2026-09-21T21:47:58.257379+00:00;Argentina - Primera B Nacional;Nueva Chicago vs Patronato;1636572945;spread;home;-0.5;1.806;1.758;2.658;0;0.2;0.0;1
1636572945-spread-away-0.5-1790027278;2026-09-21T21:47:58.257379+00:00;2026-09-21T21:47:58.257379+00:00;Argentina - Primera B Nacional;Nueva Chicago vs Patronato;1636572945;spread;away;0.5;2.06;1.971;4.32;0;0.2;0.0;1
1636950929-moneyline-home--1790027278;2026-09-21T21:47:58.257379+00:00;2026-09-21T21:47:58.257379+00:00;Jamaica - Premier League;Humble Lions vs Waterhouse;1636950929;moneyline;home;;4.59;3.98;13.29;0;0.28;0.08;1
1636950929-moneyline-draw--1790027278;2026-09-21T21:47:58.257379+00:00;2026-09-21T21:47:58.257379+00:00;Jamaica - Premier League;Humble Lions vs Waterhouse;1636950929;moneyline;draw;;3.51;3.24;7.692;0;0.28;0.08;1
1636640777-moneyline-draw--1790027443;2026-09-21T21:50:43.535302+00:00;2026-09-21T21:50:43.535302+00:00;Brazil - Serie B;Cuiaba vs Nautico;1636640777;moneyline;draw;;3.26;3.22;1.227;0;2.65;2.46;1
1636759965-spread-home--0.5-1790027608;2026-09-21T21:53:28.155688+00:00;2026-09-21T21:53:28.155688+00:00;Colombia - Primera B;Real Cundinamarca vs Deportes Quindio;1636759965;spread;home;-0.5;1.893;1.813;4.226;0;0.1;0;1
1636759965-spread-away-0.5-1790027608;2026-09-21T21:53:28.155688+00:00;2026-09-21T21:53:28.155688+00:00;Colombia - Primera B;Real Cundinamarca vs Deportes Quindio;1636759965;spread;away;0.5;2.05;1.847;9.902;0;0.1;0;1
1636950929-moneyline-home--1790028265;2026-09-21T22:04:25.649229+00:00;2026-09-21T22:04:25.649229+00:00;Jamaica - Premier League;Humble Lions vs Waterhouse;1636950929;moneyline;home;;3.98;3.84;3.518;0;0.01;0;1
1636950929-moneyline-draw--1790028265;2026-09-21T22:04:25.649229+00:00;2026-09-21T22:04:25.649229+00:00;Jamaica - Premier League;Humble Lions vs Waterhouse;1636950929;moneyline;draw;;3.24;3.19;1.543;0;0.01;0;1
1636950929-spread-home-0.5-1790028265;2026-09-21T22:04:25.649229+00:00;2026-09-21T22:04:25.649229+00:00;Jamaica - Premier League;Humble Lions vs Waterhouse;1636950929;spread;home;0.5;1.901;1.847;2.841;0;0.01;0;1
1636578529-moneyline-home--1790029235;2026-09-21T22:20:35.790764+00:00;2026-09-21T22:20:35.790764+00:00;Costa Rica - Ascenso;Pitbulls vs Cariari Pococi;1636578529;moneyline;home;;2.33;2.12;9.013;0;2.65;2.46;1
1636636585-moneyline-home--1790029397;2026-09-21T22:23:17.548454+00:00;2026-09-21T22:23:17.548454+00:00;Brazil - Serie B;Criciuma vs Operario Ferroviario;1636636585;moneyline;home;;1.971;1.87;5.124;0;0.1;0;1
1636636585-spread-home--0.5-1790029397;2026-09-21T22:23:17.548454+00:00;2026-09-21T22:23:17.548454+00:00;Brazil - Serie B;Criciuma vs Operario Ferroviario;1636636585;spread;home;-0.5;1.98;1.877;5.202;0;0.1;0;1
1636716455-moneyline-home--1790029721;2026-09-21T22:28:41.567558+00:00;2026-09-21T22:28:41.567558+00:00;Uruguay - Primera Division;Central Espanol vs Montevideo City Torque;1636716455;moneyline;home;;4.68;4.39;6.197;0;0.01;0;1
1636716455-spread-home-0.5-1790029721;2026-09-21T22:28:41.567558+00:00;2026-09-21T22:28:41.567558+00:00;Uruguay - Primera Division;Central Espanol vs Montevideo City Torque;1636716455;spread;home;0.5;2.05;1.862;9.171;0;0.01;0;2
1636928765-moneyline-home--1790030486;2026-09-21T22:41:26.462421+00:00;2026-09-21T22:41:26.462421+00:00;Brazil - Copa Paulista;Juventus SP vs Uniao Sao Joao;1636928765;moneyline;home;;1.943;1.917;1.338;0;0.8;0.61;1
1636928765-spread-home--0.5-1790030486;2026-09-21T22:41:26.462421+00:00;2026-09-21T22:41:26.462421+00:00;Brazil - Copa Paulista;Juventus SP vs Uniao Sao Joao;1636928765;spread;home;-0.5;1.952;1.926;1.332;0;0.8;0.61;1
1636578529-moneyline-home--1790030969;2026-09-21T22:49:29.312079+00:00;2026-09-21T22:49:29.312079+00:00;Costa Rica - Ascenso;Pitbulls vs Cariari Pococi;1636578529;moneyline;home;;2.12;2.06;2.83;0;2.17;1.98;1
1636640775-moneyline-home--1790031932;2026-09-21T23:05:32.119685+00:00;2026-09-21T23:05:32.119685+00:00;Bolivia - Cup;Independiente Petrolero vs Real Tomayapo;1636640775;moneyline;home;;1.676;1.658;1.074;0;1.41;1.22;1
1636640777-moneyline-home--1790032901;2026-09-21T23:21:41.395459+00:00;2026-09-21T23:21:41.395459+00:00;Brazil - Serie B;Cuiaba vs Nautico;1636640777;moneyline;home;;2.13;2.1;1.408;0;1.14;0.95;1
1636640777-spread-away-0.5-1790032901;2026-09-21T23:21:41.395459+00:00;2026-09-21T23:21:41.395459+00:00;Brazil - Serie B;Cuiaba vs Nautico;1636640777;spread;away;0.5;1.952;1.8;7.787;0;1.14;0.95;1
1636640777-spread-home--0.5-1790032901;2026-09-21T23:21:41.395459+00:00;2026-09-21T23:21:41.395459+00:00;Brazil - Serie B;Cuiaba vs Nautico;1636640777;spread;home;-0.5;2.11;1.781;15.592;0;1.14;0.95;1
1636928765-moneyline-home--1790033222;2026-09-21T23:27:02.337327+00:00;2026-09-21T23:27:02.337327+00:00;Brazil - Copa Paulista;Juventus SP vs Uniao Sao Joao;1636928765;moneyline;home;;1.926;1.862;3.323;0;0.05;0;1
1636928765-spread-home--0.5-1790033222;2026-09-21T23:27:02.337327+00:00;2026-09-21T23:27:02.337327+00:00;Brazil - Copa Paulista;Juventus SP vs Uniao Sao Joao;1636928765;spread;home;-0.5;1.935;1.87;3.359;0;0.05;0;1
1636640777-spread-away-0.5-1790033702;2026-09-21T23:35:02.966972+00:00;2026-09-21T23:35:02.966972+00:00;Brazil - Serie B;Cuiaba vs Nautico;1636640777;spread;away;0.5;1.952;1.8;7.787;0;0.91;0.72;1
1636640777-spread-home--0.5-1790033702;2026-09-21T23:35:02.966972+00:00;2026-09-21T23:35:02.966972+00:00;Brazil - Serie B;Cuiaba vs Nautico;1636640777;spread;home;-0.5;2.11;1.781;15.592;0;0.91;0.72;1
1636640777-spread-away-0.5-1790034505;2026-09-21T23:48:25.611524+00:00;2026-09-21T23:48:25.611524+00:00;Brazil - Serie B;Cuiaba vs Nautico;1636640777;spread;away;0.5;1.952;1.8;7.787;0;0.69;0.5;1
1636640777-spread-home--0.5-1790034505;2026-09-21T23:48:25.611524+00:00;2026-09-21T23:48:25.611524+00:00;Brazil - Serie B;Cuiaba vs Nautico;1636640777;spread;home;-0.5;2.11;1.781;15.592;0;0.69;0.5;1
1636640775-moneyline-away--1790034668;2026-09-21T23:51:08.229012+00:00;2026-09-21T23:51:08.229012+00:00;Bolivia - Cup;Independiente Petrolero vs Real Tomayapo;1636640775;moneyline;away;;3.71;3.58;3.504;0;0.64;0.45;1
1636640775-moneyline-draw--1790034668;2026-09-21T23:51:08.229012+00:00;2026-09-21T23:51:08.229012+00:00;Bolivia - Cup;Independiente Petrolero vs Real Tomayapo;1636640775;moneyline;draw;;4.16;4.05;2.644;0;0.64;0.45;1
1636054672-moneyline-draw--1790035148;2026-09-21T23:59:08.873421+00:00;2026-09-21T23:59:08.873421+00:00;Argentina - Liga Pro;Lanus vs Estudiantes de La Plata;1636054672;moneyline;draw;;3.01;2.86;4.983;0;0.26;0.07;1
1636054672-spread-away-1.0-1790035148;2026-09-21T23:59:08.873421+00:00;2026-09-21T23:59:08.873421+00:00;Argentina - Liga Pro;Lanus vs Estudiantes de La Plata;1636054672;spread;away;1.0;1.943;1.909;1.75;0;0.26;0.07;1
1636640777-spread-away-0.5-1790035309;2026-09-22T00:01:49.098552+00:00;2026-09-22T00:01:49.098552+00:00;Brazil - Serie B;Cuiaba vs Nautico;1636640777;spread;away;0.5;1.952;1.8;7.787;0;0.47;0.28;1
1636640777-spread-home--0.5-1790035309;2026-09-22T00:01:49.098552+00:00;2026-09-22T00:07:08.703831+00:00;Brazil - Serie B;Cuiaba vs Nautico;1636640777;spread;home;-0.5;2.11;1.781;15.592;5.33;0.47;0.28;2
1636640775-moneyline-draw--1790035628;2026-09-22T00:07:08.703831+00:00;2026-09-22T00:07:08.703831+00:00;Bolivia - Cup;Independiente Petrolero vs Real Tomayapo;1636640775;moneyline;draw;;4.05;3.19;21.235;0;0.38;0.19;1
1636640777-moneyline-home--1790035628;2026-09-22T00:07:08.703831+00:00;2026-09-22T00:07:08.703831+00:00;Brazil - Serie B;Cuiaba vs Nautico;1636640777;moneyline;home;;2.1;2.04;2.857;0;0.38;0.19;1
